PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
--------------------------------------------------------------------
[EKF] init  x=44.6  y=763.2
   6.630     442      738.0      942.7   0.390   0.561   0.576   0.505
   6.646     443      740.3      943.2   0.431   0.600   0.607   0.492
   6.663     444      742.9      943.5   0.478   0.616   0.617   0.509
   6.680     445      745.0      944.2   0.249   0.489   0.551   0.471
   6.697     446      747.2      944.9   0.308   0.556   0.586   0.443
   6.714     447      750.0      945.2   0.519   0.627   0.627   0.510
   6.732     448      752.5      945.5   0.508   0.619   0.619   0.481
   6.749     449      755.0      945.8   0.516   0.596   0.594   0.452
   6.765     450      757.7      946.4   0.486   0.634   0.635   0.491
   6.782     451      760.3      946.8   0.504   0.632   0.632   0.498
   6.799     452      762.8      947.4   0.337   0.539   0.569   0.488
   6.816     453      765.4      947.9   0.417   0.574   0.581   0.512
   6.833     454      767.9      948.2   0.474   0.605   0.605   0.519
   6.850     455      770.2      948.6   0.399   0.574   0.586   0.499
   6.867     456      772.5      948.7   0.518   0.603   0.602   0.467
   6.884     457      775.0      948.8   0.529   0.614   0.616   0.504
   6.902     458      777.8      949.1   0.516   0.614   0.611   0.538
   6.918     459      780.5      949.4   0.504   0.626   0.626   0.516
   6.935     460      783.2      949.8   0.468   0.620   0.622   0.496
   6.952     461      785.7      950.3   0.447   0.620   0.624   0.478
   6.969     462      788.1      950.8   0.390   0.593   0.606   0.466
   6.986     463      790.6      951.2   0.498   0.629   0.629   0.485
   7.003     464      793.1      951.5   0.501   0.624   0.623   0.480
   7.020     465      795.6      951.9   0.471   0.636   0.636   0.466
   7.036     466      798.0      952.5   0.434   0.629   0.631   0.453
   7.053     467      800.4      952.8   0.497   0.609   0.605   0.444
   7.070     468      802.6      953.5   0.343   0.582   0.601   0.439
   7.087     469      804.9      954.1   0.408   0.604   0.613   0.467
   7.105     470      807.0      954.7   0.375   0.602   0.613   0.440
   7.121     471      809.2      955.4   0.346   0.585   0.603   0.437
   7.138     472      811.3      956.1   0.400   0.620   0.625   0.435
   7.155     473      813.5      956.9   0.294   0.530   0.571   0.464
   7.171     474      815.9      957.6   0.388   0.604   0.614   0.449
   7.188     475      818.6      958.2   0.460   0.613   0.615   0.499
   7.205     476      820.8      958.9   0.416   0.632   0.634   0.429
   7.222     477      822.9      959.2   0.450   0.602   0.584   0.358
   7.239     478      825.4      959.8   0.383   0.570   0.586   0.490
   7.256     479      827.9      960.4   0.445   0.633   0.634   0.457
   7.273     480      830.2      960.7   0.474   0.607   0.597   0.405
   7.290     481      832.9      961.1   0.437   0.594   0.599   0.504
   7.307     482      835.6      961.5   0.494   0.635   0.635   0.490
   7.323     483      838.0      961.8   0.500   0.620   0.618   0.469
   7.340     484      841.1      961.1   0.603   0.531   0.605   0.492
   7.357     485      843.9      961.3   0.508   0.623   0.622   0.486
   7.374     486      847.0      960.2   0.577   0.392   0.591   0.490
   7.391     487      849.9      959.2   0.567   0.376   0.585   0.488
   7.408     488      852.8      958.2   0.583   0.404   0.594   0.492
   7.425     489      856.0      957.3   0.596   0.457   0.598   0.517
   7.442     490      859.0      956.3   0.592   0.436   0.597   0.506
   7.460     491      861.9      955.3   0.592   0.406   0.603   0.483
   7.476     492      864.6      954.4   0.538   0.339   0.567   0.491
   7.493     493      867.7      953.3   0.587   0.412   0.597   0.494
   7.510     494      870.7      952.2   0.610   0.435   0.615   0.483
   7.527     495      873.7      951.1   0.585   0.404   0.597   0.489
   7.544     496      876.1      950.7   0.540   0.515   0.522   0.357
   7.561     497      879.2      949.6   0.593   0.428   0.600   0.498
   7.578     498      882.1      948.5   0.597   0.410   0.607   0.479
   7.594     499      885.0      947.6   0.569   0.416   0.576   0.515
   7.613     500      887.9      946.6   0.555   0.382   0.571   0.506
   7.629     501      891.0      945.6   0.562   0.382   0.578   0.499
   7.647     502      894.1      945.2   0.554   0.578   0.591   0.510
   7.664     503      897.1      944.4   0.582   0.443   0.583   0.522
   7.680     504      900.5      943.6   0.604   0.496   0.601   0.535
   7.698     505      903.4      942.9   0.601   0.482   0.599   0.529
   7.714     506      906.4      941.9   0.580   0.422   0.587   0.509
   7.731     507      909.5      941.1   0.612   0.499   0.611   0.529
   7.748     508      912.2      940.3   0.605   0.477   0.605   0.521
   7.767     509      915.0      939.6   0.585   0.446   0.586   0.521
   7.784     510      918.1      938.9   0.612   0.539   0.608   0.554
   7.799     511      921.1      938.1   0.608   0.487   0.607   0.525
   7.816     512      923.8      937.3   0.576   0.418   0.584   0.510
   7.833     513      926.5      936.5   0.611   0.497   0.610   0.529
   7.849     514      929.7      935.8   0.615   0.542   0.612   0.553
   7.866     515      932.7      934.9   0.624   0.523   0.625   0.511
   7.883     516      935.6      934.0   0.613   0.510   0.611   0.535
   7.900     517      938.4      933.3   0.590   0.545   0.597   0.502
   7.918     518      941.8      932.5   0.614   0.555   0.612   0.562
   7.935     519      945.0      931.8   0.615   0.539   0.612   0.551
   7.951     520      947.9      930.9   0.593   0.478   0.589   0.534
   7.968     521      950.9      930.1   0.601   0.514   0.594   0.549
   7.984     522      953.8      929.3   0.583   0.460   0.580   0.531
   8.001     523      956.5      928.5   0.566   0.445   0.560   0.535
   8.018     524      959.4      927.6   0.560   0.420   0.561   0.525
   8.036     525      962.2      927.4   0.547   0.610   0.606   0.560
   8.053     526      964.9      926.6   0.565   0.454   0.553   0.540
   8.070     527      967.7      925.7   0.567   0.445   0.561   0.534
   8.087     528      970.6      925.0   0.539   0.403   0.528   0.537
   8.103     529      973.4      924.7   0.589   0.586   0.595   0.579
   8.119     530      976.3      924.5   0.574   0.599   0.604   0.565
   8.136     531      978.8      924.8   0.419   0.550   0.546   0.530
   8.152     532      981.8      924.7   0.558   0.616   0.616   0.561
   8.169     533      984.5      924.3   0.594   0.569   0.585   0.582
   8.186     534      987.2      924.0   0.544   0.574   0.584   0.484
   8.203     535      989.9      923.6   0.565   0.572   0.589   0.530
   8.220     536      992.6      923.4   0.551   0.620   0.621   0.548
   8.237     537      995.1      922.9   0.571   0.547   0.583   0.486
   8.254     538      998.0      922.5   0.598   0.589   0.588   0.599
   8.271     539     1000.8      922.0   0.571   0.551   0.585   0.497
   8.287     540     1003.3      921.5   0.542   0.532   0.549   0.423
   8.304     541     1005.5      920.6   0.589   0.509   0.582   0.425
   8.321     542     1007.9      920.0   0.550   0.532   0.554   0.426
   8.338     543     1010.4      919.3   0.560   0.524   0.557   0.414
   8.355     544     1013.0      918.7   0.558   0.533   0.563   0.438
   8.373     545     1015.4      918.3   0.543   0.538   0.556   0.442
   8.389     546     1018.2      917.8   0.561   0.557   0.581   0.505
   8.406     547     1021.0      917.2   0.621   0.539   0.622   0.531
   8.422     548     1023.3      916.8   0.536   0.540   0.552   0.435
   8.439     549     1025.8      916.3   0.542   0.533   0.550   0.425
   8.456     550     1028.1      915.9   0.548   0.522   0.541   0.392
   8.474     551     1030.4      915.5   0.514   0.550   0.535   0.371
   8.491     552     1032.9      915.5   0.509   0.611   0.609   0.466
   8.507     553     1035.4      915.3   0.529   0.597   0.599   0.479
   8.524     554     1037.8      915.3   0.501   0.594   0.586   0.421
   8.541     555     1040.2      915.4   0.495   0.617   0.613   0.455
   8.557     556     1042.8      915.6   0.479   0.633   0.632   0.467
   8.574     557     1044.7      915.7   0.464   0.583   0.554   0.329
   8.591     558     1047.1      915.9   0.491   0.611   0.606   0.438
   8.608     559     1049.2      915.8   0.490   0.570   0.542   0.344
   8.625     560     1051.3      915.7   0.485   0.578   0.554   0.353
   8.642     561     1053.4      915.5   0.509   0.545   0.521   0.347
   8.659     562     1055.5      915.8   0.448   0.605   0.589   0.364
   8.676     563     1057.7      915.9   0.484   0.589   0.572   0.377
   8.692     564     1059.4      916.0   0.419   0.589   0.561   0.289
   8.709     565     1061.8      916.1   0.491   0.618   0.614   0.452
   8.726     566     1064.2      916.3   0.477   0.615   0.609   0.427
   8.743     567     1066.6      916.4   0.482   0.631   0.630   0.469
   8.760     568     1069.3      916.6   0.466   0.624   0.626   0.489
   8.777     569     1072.1      916.6   0.523   0.630   0.630   0.525
   8.794     570     1074.7      916.7   0.463   0.636   0.636   0.456
   8.811     571     1077.1      916.7   0.507   0.612   0.610   0.465
   8.828     572     1079.4      916.7   0.494   0.592   0.579   0.401
   8.845     573     1081.8      916.4   0.509   0.572   0.559   0.392
   8.861     574     1081.8      916.9   0.485   0.289   0.004   0.460
   8.878     575     1083.8      916.5   0.500   0.526   0.476   0.281
   8.895     576     1085.9      916.4   0.476   0.573   0.540   0.323
   8.912     577     1087.9      915.9   0.498   0.496   0.426   0.227
   8.929     578     1090.8      915.3   0.576   0.537   0.583   0.469
   8.946     579     1093.2      914.5   0.571   0.508   0.558   0.390
   8.963     580     1096.2      913.5   0.616   0.514   0.616   0.485
   8.981     581     1099.0      912.5   0.617   0.490   0.617   0.517
   8.997     582     1101.6      911.5   0.584   0.403   0.596   0.489
   9.014     583     1104.3      910.4   0.552   0.360   0.574   0.493
   9.031     584     1107.0      909.8   0.578   0.548   0.589   0.497
   9.048     585     1109.7      909.4   0.543   0.551   0.567   0.463
   9.065     586     1112.8      908.4   0.606   0.500   0.603   0.536
   9.082     587     1115.5      907.5   0.552   0.376   0.569   0.504
   9.099     588     1117.9      907.1   0.548   0.549   0.569   0.476
   9.116     589     1119.9      907.5   0.280   0.472   0.521   0.502
   9.132     590     1121.8      908.1   0.181   0.483   0.553   0.423
   9.149     591     1123.5      908.7   0.137   0.411   0.525   0.460
   9.166     592     1125.6      909.2   0.266   0.494   0.551   0.479
   9.185     593     1127.3      909.9   0.063   0.349   0.507   0.458
   9.204     594     1129.3      910.3   0.261   0.473   0.533   0.492
   9.222     595     1131.9      910.5   0.409   0.584   0.595   0.494
   9.240     596     1133.7      911.0   0.237   0.455   0.526   0.489
   9.256     597     1135.9      911.3   0.366   0.540   0.560   0.507
   9.273     598     1138.1      911.6   0.315   0.529   0.566   0.482
   9.290     599     1140.7      912.0   0.351   0.527   0.551   0.508
   9.307     600     1143.5      912.3   0.433   0.585   0.590   0.511
   9.325     601     1146.5      912.4   0.506   0.615   0.613   0.530
   9.340     602     1149.5      912.1   0.566   0.594   0.602   0.547
   9.357     603     1152.6      911.5   0.616   0.563   0.615   0.564
   9.375     604     1155.3      911.1   0.581   0.575   0.594   0.555
   9.391     605     1158.8      910.6   0.579   0.581   0.593   0.563
   9.408     606     1162.2      910.0   0.605   0.571   0.602   0.576
   9.426     607     1165.6      909.6   0.594   0.569   0.582   0.584
   9.442     608     1169.0      909.0   0.594   0.556   0.575   0.582
   9.459     609     1172.0      908.5   0.596   0.539   0.583   0.566
   9.477     610     1175.4      907.8   0.610   0.560   0.607   0.568
   9.493     611     1178.8      907.2   0.595   0.532   0.582   0.563
   9.510     612     1182.4      906.6   0.601   0.560   0.593   0.574
   9.527     613     1186.1      906.1   0.595   0.546   0.583   0.570
   9.544     614     1189.6      905.5   0.581   0.500   0.563   0.554
   9.561     615     1193.0      904.8   0.588   0.488   0.579   0.544
   9.578     616     1196.4      904.1   0.600   0.517   0.591   0.552
   9.595     617     1200.1      903.4   0.593   0.518   0.580   0.557
   9.611     618     1203.8      902.6   0.602   0.524   0.594   0.554
   9.627     619     1207.2      901.9   0.573   0.472   0.559   0.545
   9.644     620     1210.7      901.1   0.594   0.506   0.585   0.550
   9.661     621     1214.2      901.1   0.547   0.591   0.572   0.576
   9.678     622     1217.4      901.0   0.551   0.622   0.622   0.551
   9.695     623     1220.5      901.1   0.485   0.585   0.575   0.544
   9.712     624     1222.5      902.2   0.039   0.378   0.517   0.420
   9.729     625     1225.7      902.1   0.561   0.595   0.583   0.578
   9.745     626     1227.9      903.0   0.095   0.353   0.500   0.472
   9.762     627     1230.1      903.9   0.149   0.388   0.480   0.505
   9.779     628     1232.4      904.7   0.104   0.336   0.479   0.478
   9.796     629     1235.1      905.2   0.340   0.510   0.534   0.512
   9.813     630     1238.6      904.4   0.571   0.465   0.559   0.542
   9.830     631     1242.7      903.6   0.600   0.570   0.605   0.558
   9.847     632     1246.4      903.0   0.601   0.538   0.591   0.562
   9.864     633     1249.7      902.3   0.577   0.549   0.589   0.498
   9.881     634     1253.3      901.6   0.594   0.553   0.602   0.522
   9.897     635     1256.6      901.1   0.557   0.549   0.575   0.484
   9.914     636     1259.9      900.6   0.578   0.566   0.593   0.536
   9.931     637     1263.3      900.2   0.568   0.560   0.586   0.517
   9.948     638     1266.8      899.7   0.586   0.569   0.597   0.546
   9.965     639     1270.5      899.1   0.607   0.573   0.609   0.568
   9.982     640     1273.9      898.7   0.592   0.528   0.577   0.563
   9.999     641     1277.3      898.1   0.593   0.543   0.599   0.502
  10.017     642     1280.7      897.8   0.569   0.563   0.587   0.525
  10.033     643     1284.1      897.3   0.597   0.537   0.586   0.564
  10.050     644     1287.5      897.0   0.601   0.568   0.595   0.577
  10.067     645     1290.8      896.6   0.603   0.562   0.596   0.574
  10.084     646     1294.2      896.3   0.599   0.580   0.602   0.574
  10.102     647     1297.5      896.0   0.586   0.579   0.596   0.564
  10.119     648     1300.7      895.8   0.578   0.585   0.595   0.563
  10.136     649     1304.0      895.6   0.583   0.600   0.602   0.580
  10.152     650     1307.3      895.4   0.586   0.587   0.594   0.578
  10.169     651     1310.5      895.2   0.599   0.581   0.577   0.602
  10.186     652     1313.7      894.9   0.600   0.588   0.600   0.588
  10.203     653     1316.7      894.7   0.571   0.563   0.588   0.525
  10.220     654     1319.6      894.5   0.584   0.581   0.594   0.567
  10.237     655     1322.4      894.2   0.581   0.586   0.595   0.568
  10.254     656     1325.5      894.0   0.593   0.591   0.588   0.595
  10.271     657     1328.6      893.7   0.597   0.579   0.585   0.593
  10.287     658     1331.5      893.4   0.566   0.551   0.581   0.494
  10.304     659     1334.6      893.2   0.593   0.585   0.598   0.579
  10.321     660     1337.5      892.8   0.606   0.562   0.601   0.572
  10.340     661     1340.3      892.4   0.595   0.552   0.573   0.583
  10.358     662     1343.4      892.0   0.606   0.572   0.604   0.576
  10.374     663     1346.2      891.6   0.579   0.572   0.593   0.548
  10.391     664     1349.5      891.2   0.610   0.573   0.572   0.610
  10.407     665     1352.6      890.8   0.606   0.560   0.602   0.570
  10.424     666     1355.6      890.5   0.588   0.586   0.578   0.594
  10.441     667     1358.8      890.2   0.607   0.578   0.579   0.606
  10.458     668     1362.0      889.8   0.599   0.577   0.583   0.594
  10.475     669     1365.0      889.4   0.593   0.538   0.567   0.579
  10.492     670     1368.3      889.0   0.599   0.567   0.591   0.578
  10.509     671     1371.2      888.4   0.584   0.497   0.569   0.551
  10.526     672     1374.2      888.0   0.588   0.518   0.572   0.560
  10.542     673     1377.4      887.7   0.606   0.569   0.603   0.575
  10.559     674     1380.6      887.3   0.600   0.576   0.582   0.596
  10.576     675     1383.7      887.0   0.598   0.536   0.563   0.587
  10.593     676     1386.8      886.5   0.599   0.529   0.589   0.559
  10.610     677     1389.7      886.0   0.605   0.523   0.599   0.551
  10.627     678     1392.8      885.5   0.613   0.560   0.611   0.565
  10.644     679     1395.8      885.3   0.587   0.568   0.598   0.544
  10.663     680     1398.5      885.0   0.564   0.569   0.587   0.525
  10.678     681     1400.3      884.9   0.539   0.557   0.456   0.568
  10.695     682     1401.7      884.6   0.588   0.460   0.335   0.562
  10.712     683     1403.5      884.5   0.565   0.593   0.544   0.601
  10.729     684     1404.5      884.6   0.456   0.575   0.293   0.536
  10.746     685     1406.3      884.9   0.505   0.631   0.510   0.631
  10.764     686     1407.7      884.9   0.522   0.554   0.400   0.548
  10.781     687     1409.3      885.1   0.348   0.510   0.515   0.528
  10.798     688     1411.4      885.4   0.477   0.574   0.547   0.558
  10.816     689     1413.4      885.9   0.359   0.551   0.493   0.574
  10.832     690     1415.4      886.0   0.518   0.606   0.547   0.601
  10.849     691     1417.5      886.1   0.545   0.612   0.558   0.608
  10.866     692     1419.3      886.5   0.471   0.631   0.484   0.632
  10.883     693     1421.4      886.7   0.509   0.616   0.532   0.614
  10.900     694     1423.4      886.9   0.504   0.623   0.521   0.622
  10.917     695     1425.0      887.4   0.255   0.462   0.495   0.524
  10.933     696     1427.1      887.7   0.424   0.560   0.528   0.559
  10.950     697     1429.0      888.2   0.287   0.488   0.497   0.537
  10.967     698     1430.9      888.8   0.224   0.448   0.487   0.526
  10.984     699     1432.9      889.4   0.298   0.509   0.488   0.554
  11.001     700     1435.0      890.0   0.289   0.486   0.499   0.533
  11.018     701     1436.7      890.5   0.188   0.432   0.526   0.476
  11.035     702     1438.7      891.1   0.267   0.478   0.492   0.535
  11.052     703     1440.7      891.7   0.289   0.489   0.536   0.498
  11.069     704     1442.8      892.3   0.226   0.438   0.493   0.514
  11.085     705     1444.8      892.9   0.251   0.447   0.508   0.499
  11.102     706     1447.0      893.4   0.363   0.520   0.534   0.518
  11.119     707     1449.2      893.9   0.376   0.542   0.557   0.512
  11.136     708     1451.1      894.4   0.315   0.501   0.504   0.538
  11.153     709     1453.4      894.8   0.483   0.617   0.617   0.513
  11.170     710     1455.5      895.3   0.369   0.549   0.569   0.502
  11.187     711     1458.0      895.7   0.497   0.595   0.544   0.588
  11.204     712     1460.3      896.3   0.357   0.530   0.551   0.510
  11.222     713     1462.6      896.9   0.359   0.525   0.544   0.514
  11.238     714     1464.9      897.3   0.443   0.565   0.558   0.534
  11.255     715     1467.3      897.7   0.393   0.542   0.550   0.521
  11.272     716     1469.4      898.2   0.374   0.537   0.552   0.514
  11.289     717     1471.8      898.5   0.480   0.586   0.578   0.541
  11.307     718     1474.1      898.9   0.437   0.567   0.565   0.530
  11.324     719     1476.6      899.1   0.493   0.596   0.589   0.541
  11.340     720     1478.9      899.6   0.429   0.567   0.525   0.569
  11.357     721     1481.3      899.7   0.568   0.612   0.613   0.567
  11.374     722     1483.4      900.1   0.380   0.534   0.519   0.544
  11.391     723     1485.9      900.4   0.486   0.590   0.582   0.542
  11.408     724     1488.3      900.6   0.519   0.612   0.609   0.542
  11.425     725     1490.5      901.0   0.415   0.593   0.602   0.489
  11.442     726     1493.2      901.3   0.529   0.590   0.573   0.564
  11.460     727     1495.8      901.5   0.523   0.618   0.616   0.538
  11.476     728     1498.5      901.8   0.512   0.621   0.620   0.528
  11.493     729     1500.9      902.2   0.452   0.562   0.549   0.540
  11.510     730     1503.5      902.5   0.528   0.615   0.612   0.545
  11.527     731     1506.3      902.8   0.549   0.621   0.622   0.547
  11.544     732     1509.1      903.1   0.550   0.618   0.619   0.543
  11.561     733     1511.9      903.2   0.556   0.611   0.614   0.546
  11.578     734     1515.0      903.4   0.569   0.609   0.611   0.564
  11.595     735     1517.9      903.3   0.587   0.585   0.595   0.576
  11.611     736     1520.7      903.5   0.528   0.588   0.565   0.570
  11.628     737     1523.9      903.5   0.573   0.606   0.604   0.577
  11.645     738     1527.4      903.1   0.607   0.563   0.604   0.571
  11.662     739     1530.8      902.7   0.590   0.530   0.574   0.565
  11.679     740     1534.2      902.2   0.599   0.555   0.590   0.572
  11.697     741     1537.4      901.9   0.583   0.575   0.595   0.556
  11.714     742     1540.4      901.6   0.592   0.540   0.577   0.569
  11.731     743     1543.9      901.0   0.609   0.558   0.606   0.567
  11.747     744     1547.3      900.4   0.608   0.529   0.603   0.551
  11.765     745     1550.9      899.9   0.610   0.543   0.605   0.558
  11.781     746     1554.5      899.4   0.613   0.570   0.613   0.570
  11.798     747     1558.0      898.7   0.619   0.548   0.620   0.542
  11.816     748     1561.4      898.3   0.599   0.562   0.605   0.544
  11.832     749     1565.0      897.7   0.605   0.524   0.599   0.551
  11.849     750     1568.5      897.1   0.608   0.538   0.611   0.511
  11.866     751     1571.9      896.5   0.599   0.533   0.602   0.490
  11.882     752     1575.6      895.8   0.616   0.542   0.618   0.527
  11.899     753     1579.2      895.2   0.578   0.541   0.586   0.480
  11.916     754     1581.6      894.6   0.632   0.513   0.515   0.632
  11.933     755     1585.2      893.9   0.610   0.525   0.611   0.491
  11.950     756     1587.7      893.4   0.594   0.531   0.479   0.597
  11.967     757     1591.3      892.8   0.612   0.542   0.609   0.555
  11.984     758     1594.9      892.3   0.620   0.557   0.620   0.556
  12.001     759     1598.5      891.6   0.613   0.541   0.610   0.554
  12.020     760     1600.8      891.1   0.597   0.511   0.444   0.593
  12.036     761     1604.4      890.6   0.593   0.560   0.602   0.535
  12.053     762     1607.7      890.0   0.615   0.551   0.617   0.542
  12.070     763     1611.3      889.6   0.605   0.560   0.600   0.571
  12.087     764     1615.1      889.1   0.595   0.581   0.600   0.573
  12.104     765     1618.7      888.7   0.603   0.563   0.597   0.574
  12.120     766     1621.4      888.4   0.554   0.547   0.474   0.571
  12.137     767     1623.8      888.2   0.532   0.537   0.418   0.545
  12.153     768     1625.0      888.0   0.495   0.462   0.039   0.318
  12.170     769     1626.1      887.7   0.489   0.463   0.027   0.303
  12.187     770     1627.2      887.6   0.492   0.460   0.023   0.306
  12.204     771     1630.0      887.3   0.547   0.575   0.491   0.586
  12.221     772     1631.2      887.2   0.481   0.467   0.028   0.294
  12.238     773     1632.4      887.0   0.446   0.513   0.056   0.361
  12.255     774     1634.6      886.7   0.532   0.528   0.402   0.536
  12.272     775     1637.0      886.5   0.517   0.539   0.368   0.526
  12.288     776     1639.6      886.0   0.601   0.531   0.489   0.604
  12.305     777     1640.7      885.7   0.519   0.416   0.046   0.388
  12.323     778     1643.4      885.4   0.568   0.543   0.476   0.579
  12.339     779     1644.8      885.0   0.520   0.456   0.110   0.392
  12.356     780     1646.5      884.5   0.538   0.466   0.195   0.452
  12.373     781     1647.9      884.1   0.559   0.413   0.192   0.499
  12.390     782     1649.2      883.8   0.502   0.466   0.074   0.345
  12.407     783     1650.5      883.4   0.525   0.426   0.076   0.401
  12.423     784     1651.9      883.1   0.486   0.469   0.046   0.309
  12.440     785     1653.3      882.7   0.538   0.439   0.145   0.441
  12.457     786     1654.6      882.4   0.514   0.449   0.070   0.368
  12.474     787     1655.9      882.2   0.514   0.449   0.066   0.365
  12.491     788     1657.0      882.0   0.475   0.465   0.011   0.278
  12.508     789     1658.2      881.8   0.492   0.466   0.047   0.318
  12.525     790     1659.5      881.7   0.465   0.496   0.052   0.326
  12.542     791     1660.7      881.5   0.482   0.472   0.060   0.312
  12.558     792     1662.1      881.3   0.472   0.493   0.081   0.336
  12.577     793     1663.3      881.2   0.450   0.512   0.062   0.361
  12.593     794     1664.7      881.0   0.473   0.480   0.068   0.315
  12.610     795     1666.0      880.9   0.452   0.513   0.072   0.365
  12.627     796     1667.1      880.9   0.442   0.527   0.107   0.407
  12.644     797     1668.4      881.0   0.420   0.538   0.121   0.441
  12.661     798     1669.8      881.1   0.427   0.563   0.217   0.505
  12.678     799     1672.5      881.2   0.494   0.584   0.550   0.570
  12.694     800     1673.8      881.1   0.472   0.531   0.189   0.439
  12.711     801     1676.0      881.6   0.368   0.545   0.505   0.565
  12.728     802     1678.2      882.0   0.487   0.636   0.483   0.635
  12.745     803     1680.0      882.5   0.409   0.630   0.426   0.632
  12.762     804     1682.4      883.0   0.319   0.493   0.510   0.523
  12.779     805     1683.7      883.9   0.263   0.588   0.326   0.594
  12.796     806     1685.8      884.5   0.211   0.428   0.512   0.490
  12.813     807     1687.4      885.2   0.059   0.335   0.464   0.500
  12.829     808     1690.7      884.8   0.574   0.578   0.593   0.551
  12.846     809     1692.7      885.7   0.075   0.323   0.474   0.484
  12.863     810     1696.1      885.4   0.548   0.606   0.600   0.564
  12.880     811     1698.0      886.4   0.033   0.342   0.507   0.444
  12.897     812     1701.3      886.3   0.543   0.610   0.606   0.558
  12.914     813     1704.6      886.2   0.561   0.613   0.615   0.556
  12.931     814     1708.4      885.2   0.598   0.482   0.595   0.532
  12.948     815     1711.6      885.0   0.547   0.570   0.582   0.485
  12.964     816     1714.6      885.3   0.499   0.630   0.630   0.508
  12.981     817     1718.8      884.5   0.620   0.544   0.619   0.549
  12.998     818     1722.6      883.7   0.610   0.488   0.609   0.524
  13.015     819     1726.5      883.0   0.628   0.531   0.628   0.529
  13.032     820     1729.4      883.4   0.450   0.593   0.596   0.515
  13.049     821     1733.4      882.7   0.622   0.548   0.623   0.546
  13.066     822     1737.2      882.0   0.611   0.543   0.606   0.557
  13.083     823     1741.0      881.3   0.623   0.548   0.623   0.548
  13.099     824     1744.7      880.6   0.611   0.537   0.607   0.554
  13.116     825     1748.6      879.8   0.618   0.524   0.617   0.538
  13.133     826     1752.4      879.0   0.619   0.547   0.620   0.540
  13.150     827     1756.3      878.3   0.620   0.537   0.619   0.545
  13.167     828     1760.1      877.6   0.611   0.542   0.607   0.557
  13.184     829     1761.6      877.2   0.545   0.442   0.176   0.462
  13.201     830     1764.4      876.6   0.616   0.549   0.540   0.618
  13.218     831     1765.6      876.4   0.512   0.443   0.049   0.359
  13.235     832     1768.1      875.9   0.606   0.566   0.556   0.610
  13.251     833     1770.2      875.5   0.569   0.501   0.368   0.549
  13.268     834     1771.3      875.3   0.510   0.429   0.021   0.353
  13.285     835     1773.6      874.8   0.579   0.524   0.442   0.578
  13.302     836     1775.6      874.4   0.552   0.521   0.394   0.544
  13.319     837     1778.1      873.9   0.629   0.528   0.527   0.629
  13.336     838     1780.1      873.6   0.531   0.503   0.300   0.490
  13.353     839     1782.1      873.2   0.567   0.525   0.426   0.566
  13.370     840     1784.5      872.8   0.545   0.544   0.462   0.563
  13.386     841     1785.9      872.4   0.503   0.465   0.076   0.348
  13.403     842     1788.1      872.5   0.505   0.630   0.511   0.630
  13.421     843     1790.2      872.6   0.509   0.619   0.480   0.618
  13.437     844     1792.3      872.9   0.446   0.616   0.483   0.620
  13.454     845     1793.7      873.4   0.176   0.466   0.438   0.547
  13.471     846     1795.2      874.2   0.115   0.464   0.389   0.541
  13.488     847     1795.9      875.5   0.407   0.637   0.412   0.636
  13.505     848     1797.1      876.3   0.154   0.530   0.322   0.552
  13.521     849     1797.6      877.2   0.386   0.563   0.260   0.588
  13.540     850     1798.3      878.0   0.351   0.590   0.279   0.600
  13.556     851     1799.0      879.1   0.317   0.612   0.372   0.603
  13.573     852     1799.6      879.9   0.366   0.552   0.225   0.578
  13.590     853     1800.3      881.0   0.233   0.582   0.361   0.559
  13.607     854     1801.0      882.1   0.279   0.595   0.384   0.575
  13.624     855     1801.8      883.4   0.271   0.591   0.389   0.568
  13.641     856     1802.5      884.4   0.232   0.580   0.372   0.553
  13.658     857     1803.2      885.4   0.228   0.581   0.358   0.558
  13.674     858     1804.0      886.2   0.262   0.592   0.312   0.588
  13.691     859     1804.8      887.3   0.260   0.592   0.357   0.577
  13.709     860     1805.7      888.2   0.191   0.563   0.306   0.553
  13.726     861     1806.7      889.0   0.205   0.560   0.289   0.562
  13.743     862     1807.5      889.9   0.315   0.604   0.294   0.605
  13.761     863     1808.4      890.8   0.287   0.601   0.307   0.600
  13.777     864     1809.3      891.4   0.293   0.550   0.170   0.544
  13.793     865     1810.3      892.2   0.298   0.589   0.263   0.588
  13.809     866     1811.2      893.2   0.315   0.579   0.243   0.585
  13.827     867     1812.0      894.1   0.323   0.538   0.169   0.558
  13.843     868     1813.0      895.0   0.292   0.582   0.252   0.583
  13.860     869     1813.9      895.5   0.309   0.540   0.130   0.521
  13.877     870     1814.9      896.2   0.293   0.566   0.211   0.563
  13.894     871     1815.8      897.1   0.309   0.585   0.255   0.588
